time,North_Dakota,Colorado,Wisconsin,California,South_Dakota,New_Jersey,Louisiana,Arkansas,Minnesota,Virginia,Missouri,Michigan,South_Carolina,Utah,Delaware,West_Virginia,Iowa,Idaho,Illinois,Florida,Kansas,Kentucky,New_Mexico,Indiana,Montana,New_York,Nebraska,Washington,Connecticut,Maryland,Alabama,Texas,Georgia,New_Hampshire,Tennessee,Ohio,Mississippi,Nevada,Vermont,Rhode_Island,Oklahoma,Massachusetts,Oregon,Maine,North_Carolina,Arizona,Pennsylvania,Wyoming
1981-05-23,0.5831419207589669,0.10381363817934194,0.06991077081431303,0.013904185036135157,0.5546338768571772,0.045970942661981574,0.05336763868086067,0.20534716985631063,0.08901385650314937,0.04667228581970575,0.10262287928088216,0.026015407416225884,0.09295295189291515,0.20114395498868615,0.35562203442319446,0.20321218097143406,0.1176207105439675,0.24950331119464927,0.0302504219522898,0.0390335886491136,0.18178688668698526,0.10307495361956608,0.17668835639068745,0.0615855341767192,0.3058158041965034,0.02742552112046479,0.2904353646424405,0.09026317185448103,0.07900059593692202,0.06373616262853633,0.042458954726579186,0.017018364877208106,0.044645303853934594,0.3171092560314363,0.061955788006467505,0.02752200630988219,0.12251206521441407,0.16896827876417161,0.8993366366943228,0.5320519512446695,0.13465521558207336,0.08629690663903425,0.16805791291492425,0.34478453500257533,0.05610541979973318,0.14081970034178481,0.028813824403793344,0.5467494703614346
1981-05-30,0.5550168270427919,0.10399579148609821,0.06826380070545089,0.013477476089730113,0.5502070179909828,0.04341500816294964,0.05715721051221918,0.2118585985177826,0.0850964281419633,0.04122345813810324,0.10086256089996937,0.02344058083132115,0.09108462954701026,0.1922509323552342,0.3770803771467944,0.18998009820185466,0.11656425367347034,0.23056532988173764,0.029323849580513067,0.03887723851611281,0.18412826929640547,0.1176195646636107,0.20289922397606414,0.057524485853683596,0.34793059926426834,0.027267075434729674,0.2893579866163664,0.09758695064009427,0.08389750917188642,0.0640067226770254,0.039442732842970035,0.018128835793342717,0.04529385356943531,0.30203431732429964,0.06044681756540314,0.028188325449907035,0.12640079825577852,0.22526179936077326,0.8648531585271325,0.5426584782409802,0.1316517854574067,0.08473270140553762,0.15761337236387588,0.34755189716464996,0.05657046343538189,0.12326235894633346,0.027163826338151002,0.5392712419483664
1981-06-06,0.541754302355371,0.1140158815674744,0.0696036633868637,0.013835595894977905,0.5465237938938228,0.03985394092158382,0.05994609336960653,0.21479751419305798,0.08378363813317233,0.03887102394713576,0.0926351046185684,0.022240035880418185,0.08725140312817214,0.17941936342704703,0.40250379890071736,0.17654896254452862,0.12041527078075,0.22273675742441704,0.027460834784458817,0.03780591604801225,0.1830407126004437,0.12839535790216428,0.2279042881896252,0.05525838008686883,0.37670246015071696,0.02676380119949864,0.286372785515144,0.10146211685750858,0.0987045392328066,0.062464503418259924,0.03985689989517501,0.01909850931579737,0.04578948000534829,0.29835875579329996,0.06107068323186908,0.02740814958644794,0.12636733833003153,0.20698049902933355,0.826717510178699,0.5543870298634413,0.1288891978783384,0.08436546612015186,0.14751308838556168,0.34359007913626244,0.05686185970497531,0.10391980636723261,0.02524122660856618,0.5289580393528371
1981-06-13,0.5423270596502365,0.12879386742426258,0.07325363840982652,0.01468731986431194,0.5410972337383133,0.0364114588838873,0.06071608925834557,0.21412210265793602,0.0856035193103288,0.039851281423533585,0.08157105079660909,0.022406828560244767,0.08121257187714526,0.16499725232222473,0.4301455852707004,0.16415929002702184,0.12690408109040538,0.22165181284999866,0.02571568708630358,0.03607426817428714,0.17424460629313046,0.13285842337777082,0.2441074075223151,0.055153032030831606,0.3910991888667924,0.02608455723559026,0.2784894793093896,0.10000916666464775,0.11050380912218963,0.059236955843956204,0.04301822341561453,0.019309223151677435,0.04633467137793566,0.302428831516884,0.0634313152861215,0.025894723504987675,0.12378474718053283,0.23736770487295217,0.7855802746367553,0.5664907212097335,0.12662289198607563,0.08500122964130065,0.13892958037491673,0.3360095456848359,0.05675157968361207,0.08578943912246338,0.02355075989511932,0.5196890718644653
1981-06-20,0.5533385049452486,0.14060968182594988,0.07773013696794821,0.015518217654042425,0.5358520373459473,0.03427605331200139,0.05921913610884115,0.20982596490984506,0.08995457961085701,0.04365480052715911,0.0721957453078548,0.02369250231198314,0.07377011120356736,0.15163058770933135,0.4583125108613116,0.15323756457635232,0.13405426055383912,0.22369486008868586,0.02519408050241389,0.03411532573842779,0.1572600288736713,0.130200998664609,0.24714661798558352,0.05608519271559272,0.3948709071845272,0.02545166417356801,0.2644687655364103,0.09323399567253009,0.11022751993466748,0.05516314993104262,0.04800584864098047,0.018511778848455833,0.04717007329612816,0.31052011140898494,0.0667855938931793,0.024497296019176495,0.12096328391066613,0.2787329872098796,0.7423108372460273,0.5777463972624917,0.12438370863195057,0.0866137816442903,0.13187995662867472,0.32776816203890174,0.055805424843045355,0.07150718493937973,0.022778967018364276,0.5133804423336275
1981-06-27,0.571059870903824,0.14272908414529817,0.08126591208710886,0.015798158570442495,0.5325575313538525,0.033962500583483456,0.05590394416888454,0.201678776541521,0.09554281158419044,0.0493324586939455,0.0680173450144098,0.02559607275999129,0.06613143434345704,0.14135166200097393,0.4853069517903265,0.1441818005063642,0.13992943855372159,0.224284126840922,0.026137095804692666,0.03260212287076715,0.1356352330896094,0.12147310897024059,0.23607221943224824,0.056382938425141804,0.39147478260246543,0.024934080148712366,0.2463718877961681,0.08304995292323607,0.1023182941414162,0.05126868056175011,0.053617163118052494,0.017005976931207263,0.04840954270878538,0.3169661619997809,0.07040144626026452,0.023672629122555775,0.11848898777163464,0.24730523379332686,0.6992617062839458,0.5866392976294232,0.12102578854903055,0.08954618961285883,0.12644702932136986,0.32120821803424693,0.05368634684599083,0.06295566127704734,0.02330879159142671,0.5137746929705628
1981-07-04,0.5918413766613304,0.13251839531741574,0.0824045200876781,0.015343085663590638,0.5345716177777334,0.035396268164850364,0.051725502395694976,0.19087833530678827,0.10013491370794401,0.05561835628376016,0.06989968745998958,0.027583500444845085,0.06002903200036537,0.13451913559343914,0.5096332969456986,0.13676490968371063,0.14333314819895832,0.2188933805532858,0.02789308638120632,0.031857628118861135,0.11562582354940092,0.10893111011399831,0.2128387278136422,0.05435606076565539,0.3851946426231559,0.02453945331669622,0.22921895043451115,0.07240579123669294,0.10019191402224471,0.048509056004864055,0.058693338909983996,0.015389862862779683,0.04990248922038506,0.3178749089255554,0.07347628128407727,0.023311002079551547,0.11525737908134982,0.3049174595068121,0.657940278204554,0.5918043734328103,0.1158713092344421,0.09347295528070254,0.12297885266152579,0.3185546003556271,0.050305532951972855,0.06053266575011097,0.025004186577027035,0.5200400875414064
1981-07-11,0.6127719074480777,0.11318095150262777,0.0803186004748046,0.01429910303210967,0.54388526184583,0.0378578125230182,0.047849437454768995,0.17858120502153357,0.10171766029374787,0.06131358918892703,0.07607775038371066,0.02907001476737964,0.056711491912595946,0.13044008264941148,0.5295351665401282,0.13105267006059856,0.14374352936043996,0.20598831397853418,0.029450857062743346,0.031905508271628136,0.10320268124216966,0.09549149624617674,0.18262567719399064,0.04927338431074425,0.37672476610228894,0.02416852842430123,0.21757154895653755,0.06448882503565434,0.11129288551048092,0.047428277573277715,0.06252047184286069,0.014379670223621724,0.05136645192149654,0.31083187805500334,0.07533979327250805,0.022965661933669886,0.10942088528259115,0.24749231980407224,0.6196321983852017,0.5921061945117322,0.1089382001744589,0.09704980730502183,0.1210160000798271,0.31943477584788255,0.045935950607082617,0.06377120801209381,0.027092618108166874,0.5330800459945766
1981-07-18,0.633485879013701,0.091571246946001,0.07512940849363167,0.013098944505809377,0.5625462844283274,0.0403775292180501,0.04519429259685052,0.1665474386511577,0.09929119203090868,0.06527942203374175,0.0833701156784407,0.029633110133298432,0.05679033101125187,0.1270199979411363,0.5442180733629797,0.12679734565548065,0.14142359424702217,0.18549638335990445,0.030278897350865676,0.03240152075626597,0.10175332103662943,0.08344365533214798,0.15185580551244401,0.04191055330981629,0.3660923057269079,0.023781116556360928,0.21505657107476409,0.06188297590880097,0.12936108641634303,0.047938456155328234,0.06489797208672071,0.014298093480968043,0.05258901547739676,0.29538466942150915,0.07531690286607545,0.02268647059920293,0.0996520076912375,0.2536488737349781,0.5855452921971849,0.586648226014467,0.10105276881093005,0.09808860432381805,0.11993307189122711,0.32094121759983396,0.04160155301644589,0.0710839890563254,0.028448454202308817,0.5526526506530859
1981-07-25,0.6529115579812764,0.07541455624409399,0.06801110239588766,0.012261235134285132,0.5913623175207389,0.04203085305898493,0.04425897690249588,0.1558830495344837,0.0929553057415577,0.06708737171998572,0.08855091566521023,0.029045401359687337,0.060260205157647816,0.12196974470106774,0.5536728003001135,0.12371911358229444,0.1373404258771935,0.15959392673689038,0.03064804837699514,0.03284095996239492,0.1112369448769756,0.07418636799700933,0.12773195999790957,0.034212364778670123,0.3535802762584896,0.02339206980009371,0.22116533698052976,0.06508068510085076,0.1398999032222435,0.04946303938646379,0.06610631510919016,0.01498749949625509,0.053207918076565226,0.2744630600754725,0.07328751568291543,0.022932549271237373,0.08713794065831726,0.23244062774018495,0.5572959191823011,0.5751084193050916,0.09380685846296401,0.09500940715280379,0.11934361199959498,0.3195109887823798,0.03850768928321724,0.08069602779377592,0.028275485883698357,0.5775805140944463
